title_job,type_job,level_job,min,max,salary_average
Regional Insight Analyst (CRM & Loyalty) for Eastern Europe,Full Time,No disponible,56000.0,105000.0,80500.0
Data Analyst (6 month internship) (M/F),Internship,Entry-level,0.0,0.0,0.0
"Data Analyst/ Senior Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",Full Time,Senior-level,92000.0,130000.0,111000.0
Senior AI Research Scientist  Perception and Machine Learning,Full Time,Senior-level,200000.0,250000.0,225000.0
Team lead & Product Owner - Data Ops,Full Time,Senior-level,62000.0,115000.0,88500.0
Senior Data Analyst - London,Full Time,Mid-level,62000.0,135000.0,98500.0
Data Scientist - NLP,Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
IN RBIN Deputy Manager/ Assistant Manager-Data Scientist in Controlling,Full Time,Senior-level,129000.0,185000.0,157000.0
QA Data Analyst (ISO),Full Time,Entry-level,42000.0,64000.0,53000.0
Data Engineer- Threat Research,Full Time,Senior-level,115000.0,180000.0,147500.0
Product Owner (m/f/d) Data Engineering,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Engineer - Rome,Full Time,Mid-level,73000.0,120000.0,96500.0
Computer Vision - Software Engineer (m/f/d),Full Time,Entry-level,39000.0,73000.0,56000.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Analytics Expert (Híbrido),Full Time,Senior-level,55000.0,102000.0,78500.0
Lead / Senior Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Architecte Plateforme Big Data / DevOps - F/H,Full Time,Senior-level,62000.0,115000.0,88500.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Post-Sales Machine Learning Customer Success Engineer,Full Time,No disponible,63000.0,117000.0,90000.0
"Senior Software Engineer II, Machine Learning Data Acceleration",Full Time,Senior-level,163000.0,0.0,0.0
Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
"Data Scientist, Decisions",Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Business Intelligence Developer (Database Architect & ETL Developer),Full Time,Senior-level,63000.0,250000.0,156500.0
Data Engineer Senior (Híbrido),Full Time,Senior-level,115000.0,180000.0,147500.0
Data Engineer (m/w/d),Full Time,Entry-level,61000.0,135000.0,98000.0
Senior Big Data Architect,Full Time,Senior-level,210000.0,0.0,0.0
Lead Data Scientist,Full Time,Mid-level,40000.0,172000.0,106000.0
Data Analyst (m/f/d),Full Time,Entry-level,42000.0,64000.0,53000.0
Team Lead Data Scientist/ Data Science Manager (f/m/x),Full Time,Senior-level,144000.0,240000.0,192000.0
Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Data Analyst,Full Time,Executive-level,75000.0,130000.0,102500.0
Head of Data Science and Analytics,Full Time,Executive-level,102000.0,230000.0,166000.0
Data Engineer,Full Time,No disponible,96000.0,172000.0,134000.0
"Data Infrastructure Engineer | Data Platform Core (f/m/d) - GER, UK, NL, PL or Remote",Full Time,Senior-level,62000.0,115000.0,88500.0
"Director, Resident Solutions Architecture (Professional Services) - Big Data",Full Time,Senior-level,55000.0,102000.0,78500.0
Business Analyst - Data Modeling,Full Time,Senior-level,105000.0,120000.0,112500.0
Marketing Data Analyst (Hybrid),Full Time,Entry-level,42000.0,64000.0,53000.0
"Senior Data Scientist, Growth Marketing",Full Time,Senior-level,183000.0,275000.0,229000.0
Senior Machine Learning Engineer,Full Time,Senior-level,131000.0,201000.0,166000.0
Staff Business Data Analyst (Remote U.S. OK),Full Time,Senior-level,120000.0,185000.0,152500.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
Research Scientist / Research Engineer - Security and Privacy,Full Time,Entry-level,120000.0,160000.0,140000.0
Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
"Senior Scientist, Machine Learning",Full Time,Senior-level,69000.0,128000.0,98500.0
Senior Data Engineer,Full Time,Senior-level,165000.0,0.0,0.0
Lead Data Scientist,Full Time,Mid-level,40000.0,172000.0,106000.0
Senior Data Analyst (Remote within EMEA),Full Time,Senior-level,92000.0,130000.0,111000.0
"Senior Data Engineer, Data Platform",Full Time,Senior-level,210000.0,0.0,0.0
Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Manager Data Engineering,Full Time,Senior-level,210000.0,0.0,0.0
Head of Machine Learning,Full Time,Executive-level,81000.0,152000.0,116500.0
Junior Elastic Data Engineer,Full Time,Entry-level,61000.0,135000.0,98000.0
Data Quality Analyst,Full Time,Entry-level,35000.0,65000.0,50000.0
AI Research Scientist  Perception and Machine Learning,Full Time,Senior-level,150000.0,200000.0,175000.0
Data Scientist - 4201,Full Time,Senior-level,129000.0,185000.0,157000.0
Business Intelligence Developer,Full Time,Entry-level,39000.0,73000.0,56000.0
Senior Machine Learning Engineer,Full Time,Senior-level,131000.0,201000.0,166000.0
SAP BI Developer,Full Time,Senior-level,69000.0,128000.0,98500.0
"Intern, Associate Data Analyst",Internship,Entry-level,50000.0,60000.0,55000.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Software Engineer in Test - Computational Biology,Full Time,Senior-level,69000.0,128000.0,98500.0
"Senior Staff Software Engineer, Data Platform",Full Time,Senior-level,225000.0,265000.0,245000.0
SAF/AQH - Data Analyst (Senior),Full Time,Senior-level,92000.0,130000.0,111000.0
Technical Lead (Data Engineering) | Remote-Friendly,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Engineer Consultant,Full Time,Senior-level,115000.0,180000.0,147500.0
Publicis Media - Data Analyst im Bereich Data Science (m/w/d),Full Time,Senior-level,92000.0,130000.0,111000.0
"Manager, Data Science & Machine Learning",Full Time,Senior-level,62000.0,115000.0,88500.0
Applied Scientist - Computer Vision/Neural Rendering,Full Time,Mid-level,184000.0,205000.0,194500.0
"Staff Software Engineer, ML Platform",Full Time,Senior-level,198000.0,297000.0,247500.0
Databricks and Scala Engineer Geospatial,Full Time,Senior-level,62000.0,115000.0,88500.0
Senior Business/Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Senior Data Analyst (Bangkok Based, relocation provided)",Full Time,Senior-level,92000.0,130000.0,111000.0
"Data Operations Coordinator, Networks",Full Time,No disponible,48000.0,56000.0,52000.0
Marketing Data Analyst,Full Time,Entry-level,39000.0,73000.0,56000.0
Data Analyst with Python,Full Time,Mid-level,62000.0,135000.0,98500.0
Pre-Sales Machine Learning Customer Success,Full Time,No disponible,63000.0,117000.0,90000.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Scientist Intern,Internship,Entry-level,0.0,0.0,0.0
Developer - Big Data,Full Time,No disponible,56000.0,105000.0,80500.0
"Senior BI Analyst (Supply Analytics) (Bangkok-based role, Relocation provided)",Full Time,Senior-level,48000.0,78000.0,63000.0
Senior Data Scientist (US Remote Only- No Sponsor),Full Time,Senior-level,129000.0,185000.0,157000.0
Data Engineer,Full Time,No disponible,96000.0,172000.0,134000.0
Python Engineer (Data Engineering),Full Time,Entry-level,61000.0,135000.0,98000.0
"Staff, Data Scientist (SCM)",Full Time,Senior-level,129000.0,185000.0,157000.0
DevOps Engineer Cloud Big Data Platform,Full Time,No disponible,56000.0,105000.0,80500.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Analytics Lead,Full Time,Entry-level,35000.0,65000.0,50000.0
"Data scientist, eCom (m/f/d)",Full Time,Senior-level,129000.0,185000.0,157000.0
Amazon Robotics - Business Intelligence Engineer Co-op (Sortation Analytics) - Fall 2023,Full Time,No disponible,63000.0,117000.0,90000.0
Junior SAP Data Management Analyst with German - Remote Job,Full Time,Entry-level,35000.0,66000.0,50500.0
"Manager, Data Visibility and Governance (Toronto, ON)",Full Time,No disponible,63000.0,117000.0,90000.0
General Manager (AI Products),Full Time,Senior-level,62000.0,115000.0,88500.0
Machine Learning Engineer (Remote),Full Time,Senior-level,131000.0,201000.0,166000.0
Data Analyst Sc4561,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Analyst (Seattle or US Remote),Full Time,Senior-level,80000.0,100000.0,90000.0
Senior Business Data Analyst,Full Time,Senior-level,30000.0,69000.0,49500.0
Amazon Robotics - Applied Scientist Intern - 2023,Full Time,Entry-level,0.0,0.0,0.0
Data Analyst,Full Time,Senior-level,105000.0,135000.0,120000.0
Senior Machine Learning Scientist,Full Time,Senior-level,170000.0,220000.0,195000.0
"Senior Data Analyst, Partner Development - (Statistics/ML/BI) (Bangkok-based, relocation provided)",Full Time,Senior-level,92000.0,130000.0,111000.0
"Senior Data Scientist, Ads Quality Analytics",Full Time,Senior-level,183000.0,275000.0,229000.0
Data Engineer (F/M/D),Full Time,Senior-level,115000.0,180000.0,147500.0
Machine Learning Content Development Intern,Internship,Entry-level,0.0,0.0,0.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Lead Data Engineer,Full Time,No disponible,103000.0,160000.0,131500.0
Senior Data Engineer (On-Site),Full Time,Mid-level,140000.0,151000.0,145500.0
Data Analyst (H/F),Full Time,Entry-level,42000.0,64000.0,53000.0
Data Analyst Jr.,Full Time,Entry-level,42000.0,64000.0,53000.0
Senior Big Data Software Engineer,Full Time,Senior-level,55000.0,102000.0,78500.0
Tapad - Sr. Data Scientist - Adtech/Identity (Remote),Full Time,Senior-level,129000.0,185000.0,157000.0
Data Engineer - Cloud - Remote,Full Time,Mid-level,73000.0,120000.0,96500.0
Manager Applied Data Scientist,Full Time,Senior-level,50000.0,177000.0,113500.0
Data Engineer 2,Full Time,Senior-level,115000.0,180000.0,147500.0
Junior Machine Learning Engineer - Zürich (internship),Internship,Entry-level,0.0,0.0,0.0
"Senior Machine Learning Developer - Pricing Strategy, Europe (Remote)",Full Time,Senior-level,33000.0,100000.0,66500.0
"Data Analyst, Product",Full Time,Mid-level,85000.0,128000.0,106500.0
"Senior Product Manager, BGP Data Visualization",Full Time,Senior-level,62000.0,115000.0,88500.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Databricks and Scala Engineer geospatial,Full Time,Senior-level,62000.0,115000.0,88500.0
Data Analyst- Subscription Management,Full Time,No disponible,75000.0,130000.0,102500.0
Analytics & Data Science Curriculum Specialist,Full Time,No disponible,56000.0,105000.0,80500.0
Data Analyst Executive,Full Time,Executive-level,75000.0,130000.0,102500.0
Data Analyst / Data Engineer für zentrale Stammdaten (w/m/div.),Full Time,Senior-level,92000.0,130000.0,111000.0
Machine Learning Engineer,Full Time,Mid-level,80000.0,129000.0,104500.0
Data Scientist / ML Engineer,Full Time,Mid-level,75000.0,90000.0,82500.0
ETL Engineer,Full Time,Senior-level,69000.0,128000.0,98500.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Data Modeling Analyst II-Experian Clarity Services (Remote Position),Full Time,Senior-level,62000.0,115000.0,88500.0
Data Scientist - Intern,Internship,Entry-level,0.0,0.0,0.0
Senior Research Engineer - Machine Learning,Full Time,Mid-level,150000.0,249000.0,199500.0
Data Analysis Intern - Istanbul,Internship,Entry-level,0.0,0.0,0.0
Senior Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
Databricks Engineer Geospatial,Full Time,Senior-level,62000.0,115000.0,88500.0
Senior Third Party Data Analyst,Full Time,Senior-level,106000.0,153000.0,129500.0
Senior Machine Learning Engineer,Full Time,Senior-level,131000.0,201000.0,166000.0
Data Analyst - Customer Support and Services,Full Time,Mid-level,62000.0,135000.0,98500.0
Senior Data Analyst,Full Time,Senior-level,95000.0,190000.0,142500.0
Lead Data Analyst,Full Time,No disponible,44000.0,81000.0,62500.0
Data Engineer II,Full Time,Mid-level,73000.0,120000.0,96500.0
"Data Scientist, Lead  (NLP)",Full Time,Executive-level,100000.0,145000.0,122500.0
Data Engineer - Managed service,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Data Engineer: AWS,Full Time,Mid-level,73000.0,120000.0,96500.0
Sr. Data Engineering Manager (REMOTE USA ONLY),Full Time,Senior-level,115000.0,180000.0,147500.0
Data Engineer/Data Scientist/Machine Learning Engineer,Full Time,No disponible,96000.0,172000.0,134000.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Data Engineer,Full Time,No disponible,102000.0,149000.0,125500.0
"Senior Data Scientist, Ads Platform Analytics",Full Time,Senior-level,183000.0,275000.0,229000.0
"Manager, Media BI Data Engineer",Full Time,Senior-level,106000.0,167000.0,136500.0
Data Engineer - Senior Associate (F/H),Full Time,Mid-level,73000.0,120000.0,96500.0
Senior Analytics Engineer,Full Time,Senior-level,143000.0,179000.0,161000.0
Senior Data Analyst - Customer Acquisition,Full Time,Senior-level,128000.0,208000.0,168000.0
Data Analytics Lead -  PGD-10633,Full Time,Senior-level,55000.0,102000.0,78500.0
"Lead Data Engineer, Kafka",Full Time,Senior-level,115000.0,180000.0,147500.0
"Senior Software Engineer, Backend (Machine Learning Platform)",Full Time,Senior-level,56000.0,104000.0,80000.0
Senior Data Scientist  - Rider Team,Full Time,Senior-level,132000.0,173000.0,152500.0
"Data Engineer, Fan Monetization - Fan Insights and Guidance",Full Time,Senior-level,140000.0,0.0,0.0
Machine Learning Engineer,Full Time,Senior-level,131000.0,201000.0,166000.0
Machine Learning Engineer - Medical Images (3909-W),Full Time,Mid-level,90000.0,130000.0,110000.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
"Data Engineer, Native Ads",Full Time,No disponible,115000.0,143000.0,129000.0
"Senior Data Analyst, Growth",Full Time,Senior-level,92000.0,130000.0,111000.0
"Senior Associate, Data Engineering",Full Time,Senior-level,120000.0,145000.0,132500.0
Specialist Data Engineering,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Director of Data Engineering,Full Time,Executive-level,200000.0,297000.0,248500.0
"Senior Data Scientist, Square Go",Full Time,Senior-level,129000.0,185000.0,157000.0
"Senior Data Engineer, Analytics",Full Time,Senior-level,165000.0,180000.0,172500.0
Data Visualization Specialist,Full Time,No disponible,50000.0,93000.0,71500.0
Data Engineer - Data Warehousing (SQL/Python)-REF1478Z,Full Time,Entry-level,61000.0,135000.0,98000.0
Microsoft Power BI Developer,Full Time,Senior-level,55000.0,102000.0,78500.0
Junior Machine Learning Engineer - Lausanne (internship),Internship,Entry-level,0.0,0.0,0.0
Senior Data Engineer (Contract),Full Time,Senior-level,115000.0,180000.0,147500.0
Lead Data Engineer-Delivery,Full Time,No disponible,96000.0,172000.0,134000.0
Population Health Data Analyst,Full Time,No disponible,75000.0,130000.0,102500.0
"Research Engineer, Music",Full Time,Senior-level,150000.0,249000.0,199500.0
"Data Engineer, Music Vertical Platform",Full Time,Senior-level,140000.0,0.0,0.0
Enterprise Architect (Big Data),Full Time,Mid-level,51000.0,94000.0,72500.0
"?""Staff Software Engineer","Toronto, Ontario, Canada",Full Time,0.0,0.0,0.0
"Manager, Data Visibility and Governance (Montreal, QC)",Full Time,No disponible,63000.0,117000.0,90000.0
Data engineer,Full Time,No disponible,96000.0,172000.0,134000.0
Senior Engineer (Data Engineer),Full Time,Senior-level,115000.0,180000.0,147500.0
Game Analyst (Analytics & Data Science),Full Time,No disponible,56000.0,105000.0,80500.0
"Senior Machine Learning Engineer II, Search Retrieval",Full Time,Senior-level,184000.0,216000.0,200000.0
Manufacturing Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
ESG/CSR  Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Sr Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyst - Korea,Full Time,Senior-level,92000.0,130000.0,111000.0
Principal Data Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Sr. Data Analyst/ Power BI,Full Time,Senior-level,92000.0,130000.0,111000.0
Founding Data Integration Engineer,Full Time,Mid-level,51000.0,94000.0,72500.0
[BD] - Big data Hadoop developer,Full Time,Entry-level,35000.0,65000.0,50000.0
"Machine Learning Engineer, Evaluation",Full Time,Senior-level,131000.0,201000.0,166000.0
[BD] Power BI Developer,Full Time,Mid-level,45000.0,84000.0,64500.0
Computer Vision / Machine Learning Intern,Internship,Entry-level,0.0,0.0,0.0
Senior People Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
"Director, Data Engineering",Full Time,Executive-level,235000.0,265000.0,250000.0
Bioinformatics Data Engineer #2770,Full Time,Senior-level,111000.0,150000.0,130500.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Big Data Architect,Full Time,Senior-level,62000.0,115000.0,88500.0
Data Scientist (Senior Level),Full Time,Mid-level,60000.0,90000.0,75000.0
Data Engineer (m/w/div.),Full Time,Senior-level,115000.0,180000.0,147500.0
Performance Marketing Data Analyst - NGGH++,Full Time,Entry-level,42000.0,64000.0,53000.0
Analytics Engineer,Full Time,Senior-level,110000.0,184000.0,147000.0
Sport data operator,Full Time,Entry-level,39000.0,73000.0,56000.0
Data Scientist (Mid Level),Full Time,Mid-level,42000.0,70000.0,56000.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Analytics Engineering Manager,Full Time,Senior-level,110000.0,184000.0,147000.0
